Title,Artist,Difficulty,Level,Genre,SdvxIn_Link,Score,Lamp,Grade,Youtube_Link
OVERDRIVERS,P*Light feat. mow*2,EXH,14.0,FLOOR,https://sdvx.in/02/02072e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=OVERDRIVERS%20EXH%20sdvx
GEROL,Hommarju,EXH,16.0,FLOOR,https://sdvx.in/02/02073e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=GEROL%20EXH%20sdvx
Sakura Reflection 音頭 -盆踊Remix-,源屋,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Sakura%20Reflection%20%E9%9F%B3%E9%A0%AD%20-%E7%9B%86%E8%B8%8ARemix-%20EXH%20sdvx
Survival Games (Hommarju Remix),Hommarju,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Survival%20Games%20%28Hommarju%20Remix%29%20EXH%20sdvx
サヨナラデイズ,七誌,EXH,12.0,FLOOR,https://sdvx.in/02/02074e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B5%E3%83%A8%E3%83%8A%E3%83%A9%E3%83%87%E3%82%A4%E3%82%BA%20EXH%20sdvx
Joyeuse,ke-ji,EXH,17.5,FLOOR,https://sdvx.in/02/02076e.htm,9730447.0,CLEAR,AAA,https://www.youtube.com/results?search_query=Joyeuse%20EXH%20sdvx
HΨ=世界創造=EΨ(EXIT TUNES),"黒猫アンティーク feat.IA,GUMI",EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=H%CE%A8%3D%E4%B8%96%E7%95%8C%E5%89%B5%E9%80%A0%3DE%CE%A8%28EXIT%20TUNES%29%20EXH%20sdvx
つぶやき魔法少女りむる,DJ SHARPNEL feat. みらい,EXH,16.0,SDVXオリジナル,https://sdvx.in/02/02080e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%A4%E3%81%B6%E3%82%84%E3%81%8D%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E3%82%8A%E3%82%80%E3%82%8B%20EXH%20sdvx
トリノコシティ(EXIT TUNES),40mP,EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%88%E3%83%AA%E3%83%8E%E3%82%B3%E3%82%B7%E3%83%86%E3%82%A3%28EXIT%20TUNES%29%20EXH%20sdvx
ネトゲ廃人シュプレヒコール(EXIT TUNES),さつき が てんこもり,EXH,14.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%8D%E3%83%88%E3%82%B2%E5%BB%83%E4%BA%BA%E3%82%B7%E3%83%A5%E3%83%97%E3%83%AC%E3%83%92%E3%82%B3%E3%83%BC%E3%83%AB%28EXIT%20TUNES%29%20EXH%20sdvx
HAELEQUIN,orangentle / Yu_Asahina,EXH,17.5,FLOOR,https://sdvx.in/02/02077e.htm,9837465.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=HAELEQUIN%20EXH%20sdvx
迷妄少年と小世界(EXIT TUNES),164 feat. GUMI,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%BF%B7%E5%A6%84%E5%B0%91%E5%B9%B4%E3%81%A8%E5%B0%8F%E4%B8%96%E7%95%8C%28EXIT%20TUNES%29%20EXH%20sdvx
殯,かねこちはる,EXH,13.0,FLOOR,https://sdvx.in/02/02078e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%AE%AF%20EXH%20sdvx
悪いところがひとつもない！,臨界モスキー党,EXH,14.0,FLOOR,https://sdvx.in/02/02079e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%82%AA%E3%81%84%E3%81%A8%E3%81%93%E3%82%8D%E3%81%8C%E3%81%B2%E3%81%A8%E3%81%A4%E3%82%82%E3%81%AA%E3%81%84%EF%BC%81%20EXH%20sdvx
アルストロメリア KURO-HACO Remix,kuroburger,EXH,15.0,BEMANI,https://sdvx.in/02/02059e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A2%E3%83%AB%E3%82%B9%E3%83%88%E3%83%AD%E3%83%A1%E3%83%AA%E3%82%A2%20KURO-HACO%20Remix%20EXH%20sdvx
C18H27NO3,Team Grimoire,EXH,16.0,FLOOR,https://sdvx.in/02/02062e.htm,9938794.0,EXC CLEAR,S,https://www.youtube.com/results?search_query=C18H27NO3%20EXH%20sdvx
カラルの月 Verdammt Remix,Verdammt,EXH,12.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%AB%E3%83%A9%E3%83%AB%E3%81%AE%E6%9C%88%20Verdammt%20Remix%20EXH%20sdvx
隅田川夏恋歌 (I/O Angel mix),Daisuke Ohnuma(大福P),EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%9A%85%E7%94%B0%E5%B7%9D%E5%A4%8F%E6%81%8B%E6%AD%8C%20%28I/O%20Angel%20mix%29%20EXH%20sdvx
Bad ∞ End ∞ Night(EXIT TUNES),ひとしずく×やま△,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=Bad%20%E2%88%9E%20End%20%E2%88%9E%20Night%28EXIT%20TUNES%29%20EXH%20sdvx
ラクガキスト(EXIT TUNES),cosMo＠暴走P feat.GUMI,EXH,16.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%A9%E3%82%AF%E3%82%AC%E3%82%AD%E3%82%B9%E3%83%88%28EXIT%20TUNES%29%20EXH%20sdvx
Lieselotte,wa.,EXH,15.0,FLOOR,https://sdvx.in/02/02063e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Lieselotte%20EXH%20sdvx
ロストワンの号哭(EXIT TUNES),Neru,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%AD%E3%82%B9%E3%83%88%E3%83%AF%E3%83%B3%E3%81%AE%E5%8F%B7%E5%93%AD%28EXIT%20TUNES%29%20EXH%20sdvx
I'm so Happy,Ryu☆,EXH,16.0,BEMANI,https://sdvx.in/02/02055e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=I%27m%20so%20Happy%20EXH%20sdvx
VALLIS-NERIA,DJ YOSHITAKA,EXH,18.4,BEMANI,https://sdvx.in/02/02045e.htm,9847269.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=VALLIS-NERIA%20EXH%20sdvx
En FIRE-G SOUL,Yooh,EXH,13.0,FLOOR,https://sdvx.in/02/02054e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=En%20FIRE-G%20SOUL%20EXH%20sdvx
音楽 -壊音楽 mix-,LeaF,EXH,17.5,BEMANI,https://sdvx.in/02/02049e.htm,9907100.0,CLEAR,S,https://www.youtube.com/results?search_query=%E9%9F%B3%E6%A5%BD%20-%E5%A3%8A%E9%9F%B3%E6%A5%BD%20mix-%20EXH%20sdvx
こちら、幸福安心委員会です。(EXIT TUNES),うたたP,EXH,15.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%93%E3%81%A1%E3%82%89%E3%80%81%E5%B9%B8%E7%A6%8F%E5%AE%89%E5%BF%83%E5%A7%94%E5%93%A1%E4%BC%9A%E3%81%A7%E3%81%99%E3%80%82%28EXIT%20TUNES%29%20EXH%20sdvx
サリシノハラ(EXIT TUNES),みきとP,EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B5%E3%83%AA%E3%82%B7%E3%83%8E%E3%83%8F%E3%83%A9%28EXIT%20TUNES%29%20EXH%20sdvx
サンドリヨン(EXIT TUNES),Dios/シグナルP,EXH,13.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AA%E3%83%A8%E3%83%B3%28EXIT%20TUNES%29%20EXH%20sdvx
honey trap,そよもぎ,EXH,12.0,FLOOR,https://sdvx.in/02/02052e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=honey%20trap%20EXH%20sdvx
Party Stream !!,DJ Amane,EXH,15.0,FLOOR,https://sdvx.in/02/02051e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Party%20Stream%20%21%21%20EXH%20sdvx
ませまてぃっく♥ま+ま=まじっく！,かめりあ feat. ななひら,EXH,15.0,FLOOR,,9916129.0,CLEAR,S,https://www.youtube.com/results?search_query=%E3%81%BE%E3%81%9B%E3%81%BE%E3%81%A6%E3%81%83%E3%81%A3%E3%81%8F%E2%99%A5%E3%81%BE%2B%E3%81%BE%3D%E3%81%BE%E3%81%98%E3%81%A3%E3%81%8F%EF%BC%81%20EXH%20sdvx
WobbleTangleFestival,Relect,EXH,13.0,FLOOR,https://sdvx.in/02/02050e.htm,9960598.0,CLEAR,S,https://www.youtube.com/results?search_query=WobbleTangleFestival%20EXH%20sdvx
Antinomie (SDVX EDIT),void(IOSYS) feat. 厚志(石鹸屋),EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Antinomie%20%28SDVX%20EDIT%29%20EXH%20sdvx
Qubism,Hate vs Brilliance,EXH,16.0,FLOOR,https://sdvx.in/02/02044e.htm,9857475.0,EXC CLEAR,AAA+,https://www.youtube.com/results?search_query=Qubism%20EXH%20sdvx
Keep Going!,REDALiCE feat. 野宮あゆみ,EXH,13.0,東方アレンジ,https://sdvx.in/02/02037e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Keep%20Going%21%20EXH%20sdvx
天狗の落とし文 feat. ｙｔｒ,魂音泉,EXH,13.0,東方アレンジ,https://sdvx.in/02/02036e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%A4%A9%E7%8B%97%E3%81%AE%E8%90%BD%E3%81%A8%E3%81%97%E6%96%87%20feat.%20%EF%BD%99%EF%BD%94%EF%BD%92%20EXH%20sdvx
Two Fates,発熱巫女～ず,EXH,11.0,東方アレンジ,https://sdvx.in/02/02038e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Two%20Fates%20EXH%20sdvx
Tomato Leaf Breaks,millstones,EXH,13.0,FLOOR,https://sdvx.in/02/02042e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Tomato%20Leaf%20Breaks%20EXH%20sdvx
Power of Battle (SDVX EDIT),RoughSketch vs REDALiCE feat.イザベル,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Power%20of%20Battle%20%28SDVX%20EDIT%29%20EXH%20sdvx
Fly to Next World (syzfonics Remix),syzfonics,EXH,12.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Fly%20to%20Next%20World%20%28syzfonics%20Remix%29%20EXH%20sdvx
魔境堕天録サリエル,Unlucky Morpheus,EXH,14.0,東方アレンジ,https://sdvx.in/02/02035e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%AD%94%E5%A2%83%E5%A0%95%E5%A4%A9%E9%8C%B2%E3%82%B5%E3%83%AA%E3%82%A8%E3%83%AB%20EXH%20sdvx
アノ華咲クヤ,幽閉サテライト with 岸田教団＆THE明星ロケッツ feat.ichigo & senya,EXH,14.0,東方アレンジ,https://sdvx.in/02/02020e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A2%E3%83%8E%E8%8F%AF%E5%92%B2%E3%82%AF%E3%83%A4%20EXH%20sdvx
UNLIMITED FIRE (DJ Amane Remix),DJ Amane,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=UNLIMITED%20FIRE%20%28DJ%20Amane%20Remix%29%20EXH%20sdvx
Vindicator,void (Mournfinale),EXH,15.0,FLOOR,https://sdvx.in/02/02001e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Vindicator%20EXH%20sdvx
エピクロスの虹はもう見えない,SYNC.ART'S feat. 美里,EXH,12.0,東方アレンジ,https://sdvx.in/02/02021e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A8%E3%83%94%E3%82%AF%E3%83%AD%E3%82%B9%E3%81%AE%E8%99%B9%E3%81%AF%E3%82%82%E3%81%86%E8%A6%8B%E3%81%88%E3%81%AA%E3%81%84%20EXH%20sdvx
神々の祈り,舞風-MAIKAZE/沙紗飛鳥,EXH,10.0,東方アレンジ,https://sdvx.in/02/02022e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%A5%9E%E3%80%85%E3%81%AE%E7%A5%88%E3%82%8A%20EXH%20sdvx
Goodbye-bye Planet,黒魔,EXH,14.0,FLOOR,https://sdvx.in/02/02002e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Goodbye-bye%20Planet%20EXH%20sdvx
げきオコスティックファイナリアリティぷんぷんマスタースパーク,ARM(IOSYS) feat.ビートまりお(COOL&CREATE),EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%92%E3%81%8D%E3%82%AA%E3%82%B3%E3%82%B9%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%AA%E3%82%A2%E3%83%AA%E3%83%86%E3%82%A3%E3%81%B7%E3%82%93%E3%81%B7%E3%82%93%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%20EXH%20sdvx
concon (picom'n'bass rmx),kamome sano,EXH,13.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=concon%20%28picom%27n%27bass%20rmx%29%20EXH%20sdvx
Sakura Reflection (P*Light Slayer Remix),P*Light,EXH,15.0,BEMANI,https://sdvx.in/02/02016e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Sakura%20Reflection%20%28P%2ALight%20Slayer%20Remix%29%20EXH%20sdvx
She is my wife すーぱーアイドル☆ミツル子Remixちゃん,高井さんとuno(IOSYS),EXH,15.0,BEMANI,https://sdvx.in/02/02017e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=She%20is%20my%20wife%20%E3%81%99%E3%83%BC%E3%81%B1%E3%83%BC%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E2%98%86%E3%83%9F%E3%83%84%E3%83%AB%E5%AD%90Remix%E3%81%A1%E3%82%83%E3%82%93%20EXH%20sdvx
十面相（フリーダムver.）(EXIT TUNES),YM feat.__(アンダーバー）,EXH,14.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%8D%81%E9%9D%A2%E7%9B%B8%EF%BC%88%E3%83%95%E3%83%AA%E3%83%BC%E3%83%80%E3%83%A0ver.%EF%BC%89%28EXIT%20TUNES%29%20EXH%20sdvx
GIGI BABA,ヒゲドライバー,EXH,13.0,FLOOR,https://sdvx.in/02/02003e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=GIGI%20BABA%20EXH%20sdvx
自由のための不自由,上村香月,EXH,11.0,ボーカロイド,https://sdvx.in/02/02004e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%87%AA%E7%94%B1%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE%E4%B8%8D%E8%87%AA%E7%94%B1%20EXH%20sdvx
SCAPEGOAT BOY - SDVX Edit. -,SOUND HOLIC feat. Nana Takahashi,EXH,14.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=SCAPEGOAT%20BOY%20-%20SDVX%20Edit.%20-%20EXH%20sdvx
Starlight Express,ginkiha,EXH,16.0,FLOOR,https://sdvx.in/02/02005e.htm,9827221.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=Starlight%20Express%20EXH%20sdvx
青春☆してるかい？READY&LADY!,LV.4 feat.みゆ,EXH,13.0,FLOOR,https://sdvx.in/02/02006e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%9D%92%E6%98%A5%E2%98%86%E3%81%97%E3%81%A6%E3%82%8B%E3%81%8B%E3%81%84%EF%BC%9FREADY%26LADY%21%20EXH%20sdvx
星霜輪廻～Repeat～,EastNewSound feat. 茶太,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%98%9F%E9%9C%9C%E8%BC%AA%E5%BB%BB%EF%BD%9ERepeat%EF%BD%9E%20EXH%20sdvx
蒼空に舞え、墨染の桜,さゆり (Silver Forest),EXH,11.0,東方アレンジ,https://sdvx.in/02/02026e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%92%BC%E7%A9%BA%E3%81%AB%E8%88%9E%E3%81%88%E3%80%81%E5%A2%A8%E6%9F%93%E3%81%AE%E6%A1%9C%20EXH%20sdvx
Diffused Reflection,ニシジマユーキ,EXH,12.0,FLOOR,https://sdvx.in/02/02007e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Diffused%20Reflection%20EXH%20sdvx
Daily Lunch Special (tpz Overcute Remix),t+pazolite,EXH,13.0,BEMANI,https://sdvx.in/02/02018e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Daily%20Lunch%20Special%20%28tpz%20Overcute%20Remix%29%20EXH%20sdvx
DELETED MOTION,たちのん,EXH,13.0,FLOOR,https://sdvx.in/02/02008e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=DELETED%20MOTION%20EXH%20sdvx
トーキョープレジャーグラウンド(EXIT TUNES),灯油,EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%88%E3%83%BC%E3%82%AD%E3%83%A7%E3%83%BC%E3%83%97%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%B0%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%89%28EXIT%20TUNES%29%20EXH%20sdvx
東方妖々夢 ～the maximum moving about～,石鹸屋,EXH,13.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%9D%B1%E6%96%B9%E5%A6%96%E3%80%85%E5%A4%A2%20%EF%BD%9Ethe%20maximum%20moving%20about%EF%BD%9E%20EXH%20sdvx
dream control,C-YA,EXH,11.0,FLOOR,https://sdvx.in/02/02009e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=dream%20control%20EXH%20sdvx
Next infection,Sanaas,EXH,15.0,FLOOR,https://sdvx.in/02/02010e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Next%20infection%20EXH%20sdvx
非公開日誌(EXIT TUNES),みきとP feat.GUMI,EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%9D%9E%E5%85%AC%E9%96%8B%E6%97%A5%E8%AA%8C%28EXIT%20TUNES%29%20EXH%20sdvx
ファンタジースター(EXIT TUNES),ぐるたみん,EXH,13.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%28EXIT%20TUNES%29%20EXH%20sdvx
Foolish Hero,lapix,EXH,14.0,FLOOR,https://sdvx.in/02/02011e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Foolish%20Hero%20EXH%20sdvx
Mother Ship (C-YA MIX),C-YA,EXH,15.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Mother%20Ship%20%28C-YA%20MIX%29%20EXH%20sdvx
待チ人ハ来ズ。,豚乙女,EXH,12.0,東方アレンジ,https://sdvx.in/02/02028e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%BE%85%E3%83%81%E4%BA%BA%E3%83%8F%E6%9D%A5%E3%82%BA%E3%80%82%20EXH%20sdvx
Raptate,削除,EXH,12.0,FLOOR,https://sdvx.in/02/02013e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Raptate%20EXH%20sdvx
ワールド・ランプシェード(EXIT TUNES),りょーくん,EXH,12.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%BB%E3%83%A9%E3%83%B3%E3%83%97%E3%82%B7%E3%82%A7%E3%83%BC%E3%83%89%28EXIT%20TUNES%29%20EXH%20sdvx
仇返しシンドローム(EXIT TUNES),まふまふ feat.IA,EXH,15.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%BB%87%E8%BF%94%E3%81%97%E3%82%B7%E3%83%B3%E3%83%89%E3%83%AD%E3%83%BC%E3%83%A0%28EXIT%20TUNES%29%20EXH%20sdvx
孤独の番人(EXIT TUNES),SCL Project（natsuP）feat. MAYU,EXH,16.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%AD%A4%E7%8B%AC%E3%81%AE%E7%95%AA%E4%BA%BA%28EXIT%20TUNES%29%20EXH%20sdvx
ドロボウナイトトリック(EXIT TUNES),ゆちゃP feat.GUMI,EXH,14.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%89%E3%83%AD%E3%83%9C%E3%82%A6%E3%83%8A%E3%82%A4%E3%83%88%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%28EXIT%20TUNES%29%20EXH%20sdvx
ルービックキューブ(EXIT TUNES),otetsu feat.GUMI,EXH,15.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%AB%E3%83%BC%E3%83%93%E3%83%83%E3%82%AF%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%28EXIT%20TUNES%29%20EXH%20sdvx
Strawberry Crisis,CROW'SCLAW,EXH,16.0,東方アレンジ,https://sdvx.in/01/01160e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Strawberry%20Crisis%20EXH%20sdvx
秘封倶楽部の未踏世界,君の美術館,EXH,12.0,東方アレンジ,https://sdvx.in/01/01161e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%A7%98%E5%B0%81%E5%80%B6%E6%A5%BD%E9%83%A8%E3%81%AE%E6%9C%AA%E8%B8%8F%E4%B8%96%E7%95%8C%20EXH%20sdvx
Wheel,Syrufit feat.綾倉盟 / 市松椿,EXH,16.0,東方アレンジ,https://sdvx.in/01/01162e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Wheel%20EXH%20sdvx
The world of sound,"Music by Ryuwitty, Vocal by Kuroa*",EXH,17.5,FLOOR,https://sdvx.in/01/01156e.htm,9879926.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=The%20world%20of%20sound%20EXH%20sdvx
STARDUST MERMAID,"Music by MasKaleido, Vocal by ぁゅ",EXH,12.0,FLOOR,https://sdvx.in/01/01157e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=STARDUST%20MERMAID%20EXH%20sdvx
ずっとそばにいさせてよね！,"Music by 音遊人 -mu-jin-, Vocal by みかん汁",EXH,15.0,FLOOR,https://sdvx.in/01/01159e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%9A%E3%81%A3%E3%81%A8%E3%81%9D%E3%81%B0%E3%81%AB%E3%81%84%E3%81%95%E3%81%9B%E3%81%A6%E3%82%88%E3%81%AD%EF%BC%81%20EXH%20sdvx
七色のウタ,"Music by 上村香月, Vocal by みゅい",EXH,13.0,FLOOR,https://sdvx.in/01/01158e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%B8%83%E8%89%B2%E3%81%AE%E3%82%A6%E3%82%BF%20EXH%20sdvx
Hello world!,"Music by 源屋, Vocal by SOPHY",EXH,13.0,FLOOR,https://sdvx.in/01/01155e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Hello%20world%21%20EXH%20sdvx
超恋愛☆エクストリーム・ガール,"Music by Ayatsugu_Otowa, Vocal by みゅい",EXH,15.0,FLOOR,https://sdvx.in/01/01154e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E8%B6%85%E6%81%8B%E6%84%9B%E2%98%86%E3%82%A8%E3%82%AF%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%A0%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%AB%20EXH%20sdvx
draw!!!!,"Music by PHQUASE, Vocal by ぁゅ",EXH,12.0,FLOOR,https://sdvx.in/01/01153e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=draw%21%21%21%21%20EXH%20sdvx
僕たちは此処にいる,でもたまに居場所とか見失うかぼちゃ,EXH,13.0,FLOOR,https://sdvx.in/01/01151e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%83%95%E3%81%9F%E3%81%A1%E3%81%AF%E6%AD%A4%E5%87%A6%E3%81%AB%E3%81%84%E3%82%8B%20EXH%20sdvx
Life is Beautiful,"Music by コバヤシユウヤ, Vocal by Kuroa*",EXH,13.0,FLOOR,https://sdvx.in/01/01152e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Life%20is%20Beautiful%20EXH%20sdvx
Earthquake Super Shock - SDVX Edit. -,SOUND HOLIC feat. Nana Takahashi,EXH,15.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=Earthquake%20Super%20Shock%20-%20SDVX%20Edit.%20-%20EXH%20sdvx
一途な片思い、実らせたい小さな幸せ。(EXIT TUNES),うたたP feat. MAYU,EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%B8%80%E9%80%94%E3%81%AA%E7%89%87%E6%80%9D%E3%81%84%E3%80%81%E5%AE%9F%E3%82%89%E3%81%9B%E3%81%9F%E3%81%84%E5%B0%8F%E3%81%95%E3%81%AA%E5%B9%B8%E3%81%9B%E3%80%82%28EXIT%20TUNES%29%20EXH%20sdvx
過食性:アイドル症候群(EXIT TUNES),スズム feat.GUMI＆MAYU,EXH,16.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%81%8E%E9%A3%9F%E6%80%A7%3A%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E7%97%87%E5%80%99%E7%BE%A4%28EXIT%20TUNES%29%20EXH%20sdvx
ケッペキショウ(EXIT TUNES),すこっぷ feat.GUMI,EXH,15.0,ボーカロイド,,10000000.0,PUC,S,https://www.youtube.com/results?search_query=%E3%82%B1%E3%83%83%E3%83%9A%E3%82%AD%E3%82%B7%E3%83%A7%E3%82%A6%28EXIT%20TUNES%29%20EXH%20sdvx
金縛りの逢を,はるなば,EXH,17.5,ボーカロイド,https://sdvx.in/01/01146e.htm,9801522.0,CLEAR,AAA+,https://www.youtube.com/results?search_query=%E9%87%91%E7%B8%9B%E3%82%8A%E3%81%AE%E9%80%A2%E3%82%92%20EXH%20sdvx
センチメント,uno(IOSYS),EXH,10.0,ボーカロイド,https://sdvx.in/01/01143e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%BB%E3%83%B3%E3%83%81%E3%83%A1%E3%83%B3%E3%83%88%20EXH%20sdvx
Disagree Feelings,uno(IOSYS),EXH,15.0,ボーカロイド,https://sdvx.in/01/01144e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=Disagree%20Feelings%20EXH%20sdvx
MANDARA,さたな,EXH,15.0,ボーカロイド,https://sdvx.in/01/01142e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=MANDARA%20EXH%20sdvx
境界インサニティー,Toma+o,EXH,13.0,ボーカロイド,https://sdvx.in/01/01141e.htm,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%A2%83%E7%95%8C%E3%82%A4%E3%83%B3%E3%82%B5%E3%83%8B%E3%83%86%E3%82%A3%E3%83%BC%20EXH%20sdvx
true feeling？～本当の気持ち♪～,shin,EXH,12.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=true%20feeling%EF%BC%9F%EF%BD%9E%E6%9C%AC%E5%BD%93%E3%81%AE%E6%B0%97%E6%8C%81%E3%81%A1%E2%99%AA%EF%BD%9E%20EXH%20sdvx
